user_id,age,gender,occupation,income,interests,city
25512,50,Female,Lawyer,83488,Technology,Messina
25513,69,Other,Lawyer,33277,Finance,Brescia
25514,28,Other,Engineer,97201,Sports,Messina
25515,67,Other,Artist,97644,Travel,Taranto
25516,58,Male,Engineer,86325,Finance,Modena
25517,35,Female,Engineer,29490,Politics,Rome
25518,69,Male,Doctor,65970,Finance,Bari
25519,19,Other,Doctor,92163,Sports,Parma
25520,50,Male,Teacher,108654,Fashion,Bologna
25521,20,Other,Doctor,61118,Fashion,Palermo
25522,18,Female,Teacher,110594,Travel,Catania
25523,36,Female,Engineer,147468,Sports,Turin
25524,38,Male,Doctor,114647,Politics,Brescia
25525,69,Female,Teacher,134895,Sports,Turin
25526,49,Male,Artist,97962,Sports,Reggio Calabria
25527,27,Female,Teacher,33633,Technology,Bologna
25528,56,Male,Unemployed,56526,Travel,Naples
25529,24,Other,Engineer,68141,Travel,Taranto
25530,39,Female,Doctor,147479,Fashion,Florence
25531,25,Other,Engineer,67607,Fashion,Verona
25532,32,Male,Teacher,114790,Politics,Rome
25533,66,Female,Unemployed,60627,Sports,Bologna
25534,47,Male,Teacher,108925,Fashion,Venice
25535,57,Female,Engineer,117867,Fashion,Brescia
25536,56,Other,Doctor,132072,Finance,Catania
25537,44,Male,Unemployed,51060,Politics,Trieste
25538,20,Male,Teacher,148168,Technology,Bologna
25539,28,Female,Lawyer,61225,Technology,Bologna
25540,47,Other,Teacher,26232,Technology,Taranto
25541,49,Female,Lawyer,56845,Finance,Rome
25542,58,Other,Doctor,95638,Politics,Modena
25543,41,Male,Teacher,36708,Technology,Catania
25544,64,Male,Teacher,24094,Technology,Milan
25545,18,Female,Artist,149123,Politics,Brescia
25546,60,Female,Unemployed,138372,Sports,Venice
25547,51,Female,Engineer,98136,Sports,Verona
25548,60,Male,Teacher,71189,Sports,Trieste
25549,34,Female,Engineer,142189,Sports,Trieste
25550,50,Male,Doctor,119175,Politics,Bologna
25551,53,Male,Artist,112275,Politics,Rome
25552,29,Other,Doctor,22352,Sports,Naples
25553,49,Female,Engineer,51844,Travel,Bari
25554,26,Female,Teacher,84412,Politics,Catania
25555,41,Other,Teacher,127556,Fashion,Verona
25556,54,Female,Teacher,44886,Fashion,Florence
25557,26,Male,Engineer,146004,Fashion,Naples
25558,51,Female,Unemployed,121018,Technology,Genoa
25559,31,Female,Artist,130984,Technology,Taranto
25560,31,Female,Artist,126709,Sports,Genoa
25561,20,Female,Engineer,28223,Travel,Catania
25562,64,Male,Teacher,39607,Travel,Modena
25563,49,Other,Engineer,47407,Fashion,Taranto
25564,27,Female,Doctor,128350,Fashion,Palermo
25565,23,Other,Doctor,145701,Technology,Messina
25566,36,Female,Artist,25766,Technology,Naples
25567,38,Other,Teacher,67045,Sports,Reggio Calabria
25568,33,Other,Lawyer,81411,Sports,Palermo
25569,61,Male,Teacher,138520,Fashion,Brescia
25570,19,Other,Unemployed,130705,Travel,Parma
25571,20,Male,Artist,122829,Fashion,Venice
25572,39,Female,Artist,136349,Sports,Brescia
25573,20,Other,Engineer,36125,Fashion,Reggio Calabria
25574,49,Male,Engineer,135371,Finance,Turin
25575,32,Female,Unemployed,70141,Technology,Trieste
25576,40,Other,Engineer,87781,Sports,Genoa
25577,29,Other,Engineer,24522,Finance,Verona
25578,21,Female,Doctor,46373,Finance,Rome
25579,58,Other,Unemployed,148121,Fashion,Catania
25580,49,Other,Artist,104165,Travel,Naples
25581,52,Male,Artist,59194,Fashion,Turin
25582,27,Other,Lawyer,142519,Fashion,Catania
25583,24,Male,Unemployed,97312,Finance,Trieste
25584,28,Male,Unemployed,112369,Travel,Rome
25585,30,Other,Teacher,67099,Sports,Genoa
25586,43,Male,Teacher,106233,Finance,Reggio Calabria
25587,20,Male,Artist,115929,Technology,Parma
25588,25,Other,Teacher,27799,Politics,Florence
25589,28,Other,Teacher,139764,Finance,Venice
25590,26,Female,Doctor,67840,Finance,Milan
25591,22,Male,Artist,28683,Politics,Bologna
25592,38,Female,Unemployed,22708,Finance,Genoa
25593,38,Other,Lawyer,66146,Finance,Taranto
25594,27,Male,Doctor,69368,Politics,Catania
25595,37,Female,Artist,63389,Technology,Palermo
25596,24,Female,Teacher,122334,Finance,Taranto
25597,22,Other,Artist,89524,Technology,Trieste
25598,46,Other,Lawyer,20258,Finance,Turin
25599,29,Male,Doctor,58074,Travel,Verona
25600,59,Other,Engineer,114363,Fashion,Bari
25601,32,Other,Unemployed,23843,Finance,Genoa
25602,30,Female,Teacher,64657,Travel,Catania
25603,48,Other,Doctor,113240,Sports,Venice
25604,32,Other,Doctor,63357,Fashion,Modena
25605,69,Other,Unemployed,32746,Sports,Turin
25606,42,Male,Unemployed,30990,Travel,Parma
25607,59,Male,Doctor,57799,Politics,Catania
25608,60,Male,Engineer,45113,Politics,Trieste
25609,61,Female,Artist,43545,Technology,Brescia
25610,24,Other,Unemployed,86251,Fashion,Reggio Calabria
25611,59,Female,Teacher,35706,Politics,Rome
25612,60,Male,Teacher,101401,Politics,Modena
25613,57,Male,Teacher,49957,Travel,Rome
25614,36,Other,Unemployed,21471,Finance,Bari
25615,28,Male,Unemployed,133337,Sports,Reggio Calabria
25616,36,Female,Artist,108862,Politics,Turin
25617,26,Male,Engineer,144441,Finance,Bologna
25618,35,Male,Lawyer,46564,Travel,Catania
25619,35,Male,Doctor,135963,Fashion,Parma
25620,20,Male,Engineer,92887,Sports,Parma
25621,67,Female,Doctor,124188,Sports,Florence
25622,42,Male,Unemployed,91037,Finance,Messina
25623,45,Female,Teacher,39178,Travel,Genoa
25624,18,Other,Teacher,77020,Politics,Palermo
25625,61,Female,Unemployed,80397,Finance,Taranto
25626,60,Male,Engineer,115176,Finance,Florence
25627,48,Female,Unemployed,34037,Sports,Parma
25628,21,Male,Lawyer,115408,Politics,Bologna
25629,57,Male,Teacher,148115,Fashion,Parma
25630,69,Female,Artist,69662,Politics,Florence
25631,59,Other,Lawyer,74556,Finance,Messina
25632,43,Other,Unemployed,110977,Politics,Genoa
25633,52,Male,Engineer,110528,Finance,Rome
25634,68,Male,Unemployed,119474,Sports,Reggio Calabria
25635,41,Female,Unemployed,35768,Sports,Palermo
25636,31,Female,Unemployed,29288,Travel,Reggio Calabria
25637,34,Female,Lawyer,58775,Travel,Venice
25638,60,Male,Engineer,110036,Technology,Bologna
25639,44,Male,Artist,140618,Travel,Rome
25640,40,Female,Doctor,80837,Travel,Palermo
25641,38,Female,Lawyer,82757,Finance,Padua
25642,18,Male,Unemployed,117570,Politics,Naples
25643,58,Other,Engineer,60711,Finance,Rome
25644,35,Other,Teacher,63723,Travel,Parma
25645,23,Other,Unemployed,120510,Fashion,Bologna
25646,59,Male,Lawyer,22261,Technology,Genoa
25647,34,Male,Teacher,143356,Finance,Naples
25648,20,Other,Artist,112625,Finance,Reggio Calabria
25649,28,Female,Lawyer,24459,Sports,Milan
25650,39,Other,Teacher,88876,Sports,Brescia
25651,42,Male,Doctor,146357,Technology,Rome
25652,41,Other,Artist,107579,Travel,Reggio Calabria
25653,68,Female,Engineer,90693,Politics,Turin
25654,52,Male,Teacher,117239,Travel,Modena
25655,24,Female,Teacher,45507,Travel,Rome
25656,33,Other,Unemployed,140341,Finance,Bologna
25657,66,Male,Lawyer,25180,Politics,Brescia
25658,25,Female,Doctor,52138,Sports,Genoa
25659,19,Male,Teacher,129935,Fashion,Taranto
25660,28,Male,Lawyer,95843,Travel,Genoa
25661,32,Other,Engineer,95473,Sports,Catania
25662,48,Other,Lawyer,52156,Travel,Parma
25663,28,Male,Lawyer,54761,Politics,Naples
25664,65,Female,Engineer,39722,Fashion,Modena
25665,67,Other,Artist,26251,Technology,Messina
25666,45,Other,Artist,104766,Fashion,Naples
25667,26,Male,Unemployed,99174,Travel,Catania
25668,47,Male,Unemployed,57677,Travel,Padua
25669,18,Female,Teacher,96004,Technology,Brescia
25670,59,Other,Unemployed,145674,Travel,Parma
25671,63,Other,Lawyer,121317,Fashion,Padua
25672,23,Other,Doctor,149582,Travel,Palermo
25673,54,Other,Doctor,22778,Finance,Genoa
25674,34,Female,Engineer,26071,Sports,Trieste
25675,36,Male,Doctor,25401,Politics,Messina
25676,28,Male,Artist,111169,Technology,Messina
25677,27,Male,Doctor,105555,Travel,Brescia
25678,68,Female,Artist,60744,Technology,Messina
25679,61,Other,Unemployed,123121,Travel,Verona
25680,53,Other,Lawyer,49826,Politics,Palermo
25681,47,Other,Doctor,20113,Finance,Rome
25682,25,Male,Artist,27572,Fashion,Bologna
25683,62,Other,Engineer,126810,Travel,Parma
25684,49,Female,Engineer,129582,Sports,Messina
25685,61,Female,Doctor,72866,Fashion,Naples
25686,25,Other,Doctor,95970,Travel,Bari
25687,18,Other,Lawyer,145686,Travel,Brescia
25688,18,Female,Engineer,128490,Fashion,Reggio Calabria
25689,35,Male,Engineer,98627,Technology,Parma
25690,62,Other,Teacher,89286,Fashion,Venice
25691,45,Other,Unemployed,40102,Sports,Milan
25692,64,Female,Doctor,33638,Sports,Palermo
25693,64,Male,Doctor,30789,Fashion,Taranto
25694,56,Female,Unemployed,113886,Technology,Reggio Calabria
25695,45,Male,Teacher,120131,Politics,Genoa
25696,45,Female,Doctor,38376,Sports,Milan
25697,45,Female,Unemployed,120812,Finance,Verona
25698,25,Female,Engineer,81246,Sports,Florence
25699,38,Female,Teacher,32604,Fashion,Catania
25700,30,Other,Unemployed,50610,Technology,Rome
25701,40,Other,Artist,136409,Travel,Messina
25702,20,Female,Artist,125695,Travel,Palermo
25703,53,Female,Unemployed,57271,Travel,Parma
25704,55,Other,Doctor,83814,Technology,Venice
25705,37,Female,Unemployed,102123,Technology,Bari
25706,60,Male,Engineer,139172,Technology,Venice
25707,18,Female,Engineer,83473,Fashion,Verona
25708,54,Male,Artist,41083,Technology,Taranto
25709,65,Other,Lawyer,68719,Technology,Rome
25710,45,Male,Engineer,149079,Sports,Genoa
25711,22,Other,Unemployed,94034,Sports,Rome
25712,25,Male,Doctor,32728,Finance,Palermo
25713,45,Male,Teacher,26410,Travel,Messina
25714,21,Male,Lawyer,103408,Fashion,Catania
25715,48,Female,Artist,71966,Fashion,Brescia
25716,47,Other,Artist,62495,Finance,Palermo
25717,26,Female,Lawyer,40061,Politics,Messina
25718,64,Female,Unemployed,24978,Politics,Parma
25719,35,Male,Lawyer,147471,Finance,Reggio Calabria
25720,21,Female,Lawyer,24444,Sports,Reggio Calabria
25721,27,Other,Lawyer,137565,Fashion,Rome
25722,69,Female,Teacher,149846,Politics,Turin
25723,54,Male,Engineer,149862,Politics,Messina
25724,68,Female,Unemployed,109022,Finance,Palermo
25725,49,Female,Teacher,61368,Technology,Genoa
25726,59,Female,Unemployed,131610,Sports,Turin
25727,53,Female,Unemployed,128957,Politics,Palermo
25728,55,Other,Teacher,140843,Finance,Rome
25729,35,Male,Lawyer,40305,Travel,Bologna
25730,52,Other,Teacher,140033,Finance,Palermo
25731,27,Male,Unemployed,136850,Technology,Genoa
25732,26,Male,Artist,38547,Travel,Milan
25733,63,Other,Doctor,44303,Finance,Bologna
25734,33,Female,Artist,24363,Finance,Naples
25735,56,Other,Artist,142168,Travel,Palermo
25736,40,Male,Unemployed,60807,Travel,Parma
25737,48,Female,Lawyer,135701,Fashion,Turin
25738,61,Male,Teacher,57675,Fashion,Rome
25739,52,Female,Teacher,101082,Technology,Messina
25740,23,Male,Lawyer,24546,Politics,Naples
25741,68,Other,Engineer,24596,Politics,Rome
25742,54,Male,Engineer,94001,Sports,Trieste
25743,59,Female,Teacher,34903,Sports,Bologna
25744,51,Female,Engineer,93491,Finance,Naples
25745,36,Male,Doctor,64452,Politics,Parma
25746,39,Female,Unemployed,99439,Finance,Bologna
25747,37,Female,Lawyer,47329,Sports,Milan
25748,42,Female,Lawyer,134488,Politics,Genoa
25749,51,Other,Doctor,22550,Fashion,Bari
25750,48,Other,Engineer,133953,Technology,Taranto
25751,54,Female,Artist,53727,Technology,Modena
25752,29,Female,Artist,66020,Fashion,Naples
25753,34,Male,Lawyer,108921,Sports,Padua
25754,43,Female,Teacher,40074,Sports,Genoa
25755,49,Male,Teacher,65423,Technology,Trieste
25756,69,Male,Lawyer,123235,Politics,Rome
25757,38,Female,Artist,40529,Fashion,Milan
25758,20,Other,Lawyer,53581,Finance,Naples
25759,50,Other,Artist,141934,Sports,Trieste
25760,45,Female,Doctor,67514,Technology,Venice
25761,30,Female,Lawyer,104619,Fashion,Milan
25762,21,Female,Lawyer,110903,Technology,Catania
25763,54,Other,Doctor,108996,Sports,Verona
25764,33,Male,Lawyer,51206,Politics,Bologna
25765,22,Male,Engineer,56128,Travel,Modena
25766,47,Other,Lawyer,100535,Travel,Florence
25767,56,Male,Unemployed,59041,Travel,Parma
25768,30,Female,Doctor,43072,Technology,Milan
25769,49,Female,Unemployed,84177,Politics,Bari
25770,42,Female,Artist,129442,Politics,Bologna
25771,37,Male,Unemployed,69513,Sports,Naples
25772,46,Female,Teacher,124212,Politics,Bologna
25773,68,Other,Unemployed,36890,Travel,Modena
25774,53,Other,Unemployed,55859,Finance,Catania
25775,35,Male,Doctor,83261,Fashion,Catania
25776,26,Other,Doctor,83005,Fashion,Palermo
25777,35,Other,Artist,96058,Politics,Messina
25778,59,Other,Teacher,22567,Finance,Trieste
25779,49,Female,Lawyer,67313,Finance,Messina
25780,68,Male,Engineer,121602,Travel,Bari
25781,27,Other,Lawyer,141450,Technology,Rome
25782,35,Male,Lawyer,45926,Sports,Reggio Calabria
25783,68,Female,Unemployed,140658,Finance,Bari
25784,37,Female,Doctor,26531,Fashion,Milan
25785,18,Male,Artist,122323,Finance,Venice
25786,27,Female,Lawyer,89185,Travel,Verona
25787,40,Male,Teacher,107241,Travel,Turin
25788,52,Other,Artist,139778,Finance,Palermo
25789,59,Other,Doctor,75783,Travel,Catania
25790,51,Other,Doctor,137346,Politics,Padua
25791,31,Male,Teacher,23721,Fashion,Reggio Calabria
25792,31,Female,Teacher,134030,Sports,Brescia
25793,44,Other,Teacher,33874,Sports,Verona
25794,58,Other,Teacher,23224,Technology,Trieste
25795,24,Other,Unemployed,68083,Sports,Padua
25796,56,Male,Lawyer,33361,Politics,Genoa
25797,39,Other,Doctor,105796,Politics,Reggio Calabria
25798,44,Other,Lawyer,122244,Travel,Reggio Calabria
25799,26,Female,Doctor,81321,Sports,Parma
25800,69,Other,Engineer,34007,Politics,Parma
25801,19,Male,Engineer,69699,Travel,Verona
25802,32,Female,Artist,140233,Fashion,Turin
25803,62,Male,Lawyer,79243,Technology,Genoa
25804,54,Male,Lawyer,147963,Technology,Brescia
25805,43,Other,Doctor,27384,Technology,Brescia
25806,62,Other,Engineer,78821,Travel,Genoa
25807,66,Other,Lawyer,76258,Technology,Bari
25808,45,Male,Doctor,117680,Technology,Verona
25809,33,Female,Unemployed,106010,Finance,Brescia
25810,53,Male,Teacher,105734,Politics,Palermo
25811,62,Male,Teacher,71559,Technology,Trieste
25812,62,Female,Lawyer,33912,Finance,Bari
25813,69,Female,Engineer,107979,Travel,Florence
25814,42,Female,Unemployed,21726,Travel,Naples
25815,52,Female,Lawyer,146823,Finance,Bari
25816,45,Male,Unemployed,113312,Fashion,Trieste
25817,46,Other,Lawyer,112537,Sports,Taranto
25818,67,Male,Doctor,25153,Technology,Palermo
25819,59,Female,Artist,35565,Technology,Florence
25820,51,Female,Teacher,100658,Fashion,Turin
25821,33,Male,Doctor,23693,Technology,Rome
25822,56,Female,Doctor,55897,Finance,Trieste
25823,40,Female,Doctor,145991,Fashion,Naples
25824,44,Female,Lawyer,97803,Travel,Padua
25825,54,Male,Engineer,141614,Politics,Turin
25826,54,Male,Artist,128739,Sports,Genoa
25827,65,Male,Teacher,147902,Fashion,Milan
25828,39,Male,Artist,86573,Travel,Venice
25829,48,Female,Unemployed,106751,Fashion,Bologna
25830,44,Female,Doctor,60816,Technology,Padua
25831,31,Other,Lawyer,67606,Sports,Naples
25832,60,Male,Engineer,126567,Sports,Padua
25833,31,Male,Unemployed,69865,Travel,Parma
25834,50,Female,Engineer,20117,Technology,Rome
25835,22,Female,Engineer,21057,Sports,Florence
25836,67,Male,Teacher,147113,Travel,Catania
25837,52,Male,Unemployed,77663,Finance,Modena
25838,67,Other,Teacher,47332,Technology,Brescia
25839,31,Male,Unemployed,138783,Travel,Genoa
25840,23,Male,Doctor,80132,Sports,Milan
25841,29,Female,Doctor,69498,Politics,Genoa
25842,29,Female,Doctor,111915,Travel,Palermo
25843,25,Female,Artist,56288,Travel,Verona
25844,34,Female,Engineer,141553,Finance,Catania
25845,36,Other,Lawyer,145213,Sports,Milan
25846,65,Other,Lawyer,124723,Fashion,Rome
25847,31,Other,Unemployed,121323,Politics,Taranto
25848,35,Male,Doctor,89192,Politics,Taranto
25849,47,Other,Artist,49205,Politics,Brescia
25850,48,Male,Doctor,80668,Politics,Trieste
25851,18,Other,Doctor,109264,Politics,Turin
25852,28,Male,Unemployed,54240,Fashion,Florence
25853,31,Male,Doctor,97948,Technology,Padua
25854,52,Other,Unemployed,43562,Sports,Verona
25855,53,Female,Engineer,103757,Technology,Bologna
25856,46,Male,Teacher,23647,Fashion,Padua
25857,43,Male,Teacher,133709,Technology,Palermo
25858,61,Female,Unemployed,86060,Fashion,Bari
25859,49,Other,Lawyer,22811,Sports,Florence
25860,61,Female,Teacher,107263,Technology,Messina
25861,62,Female,Doctor,100554,Fashion,Parma
25862,18,Female,Lawyer,147966,Politics,Padua
25863,42,Other,Doctor,77134,Politics,Florence
25864,36,Male,Engineer,54092,Travel,Padua
25865,62,Other,Teacher,54041,Politics,Catania
25866,63,Female,Engineer,30511,Travel,Padua
25867,60,Female,Unemployed,121316,Travel,Modena
25868,36,Other,Engineer,30531,Travel,Taranto
25869,57,Female,Engineer,89684,Sports,Reggio Calabria
25870,68,Other,Lawyer,93573,Travel,Bologna
25871,40,Male,Doctor,67537,Politics,Bari
25872,40,Female,Lawyer,87839,Travel,Bari
25873,31,Female,Engineer,48951,Fashion,Bologna
25874,27,Male,Teacher,121443,Sports,Bari
25875,66,Male,Unemployed,129165,Finance,Florence
25876,26,Female,Lawyer,42314,Technology,Trieste
25877,67,Female,Lawyer,84858,Technology,Brescia
25878,44,Male,Teacher,127294,Travel,Messina
25879,39,Female,Lawyer,47439,Finance,Verona
25880,36,Female,Unemployed,64974,Finance,Milan
25881,38,Female,Doctor,116768,Politics,Bari
25882,55,Male,Lawyer,35978,Sports,Turin
25883,38,Other,Lawyer,67834,Finance,Turin
25884,64,Male,Lawyer,23693,Technology,Bologna
25885,19,Female,Unemployed,88651,Travel,Verona
25886,29,Male,Doctor,131957,Technology,Genoa
25887,38,Female,Teacher,46020,Travel,Venice
25888,49,Female,Doctor,57082,Sports,Naples
25889,36,Male,Engineer,49328,Fashion,Milan
25890,37,Male,Lawyer,69138,Politics,Palermo
25891,22,Male,Unemployed,100461,Politics,Parma
25892,47,Other,Doctor,137380,Fashion,Turin
25893,50,Male,Teacher,79128,Finance,Bologna
25894,40,Other,Unemployed,135196,Politics,Brescia
25895,25,Male,Lawyer,49545,Politics,Catania
25896,36,Female,Lawyer,131014,Technology,Rome
25897,41,Other,Engineer,31812,Finance,Milan
25898,61,Other,Artist,96788,Sports,Modena
25899,31,Female,Unemployed,80989,Sports,Naples
25900,63,Female,Teacher,88547,Sports,Messina
25901,47,Female,Lawyer,102841,Sports,Verona
25902,33,Other,Lawyer,40058,Finance,Venice
25903,43,Female,Doctor,52530,Fashion,Padua
25904,51,Female,Lawyer,103775,Technology,Venice
25905,51,Other,Lawyer,119113,Travel,Catania
25906,54,Male,Artist,64342,Sports,Genoa
25907,44,Female,Doctor,69216,Finance,Verona
25908,37,Other,Lawyer,94295,Politics,Parma
25909,31,Male,Unemployed,22772,Travel,Taranto
25910,58,Male,Engineer,92352,Technology,Modena
25911,33,Female,Unemployed,55801,Finance,Florence
25912,57,Male,Unemployed,109669,Politics,Parma
25913,66,Male,Teacher,56083,Finance,Rome
25914,22,Female,Lawyer,128021,Politics,Padua
25915,60,Other,Unemployed,47367,Fashion,Reggio Calabria
25916,63,Female,Doctor,86272,Finance,Rome
25917,30,Male,Unemployed,21330,Travel,Messina
25918,43,Male,Doctor,56540,Sports,Padua
25919,50,Male,Lawyer,114315,Politics,Florence
25920,42,Other,Lawyer,143817,Technology,Bari
25921,35,Female,Artist,141006,Politics,Bari
25922,52,Other,Engineer,33949,Travel,Brescia
25923,45,Other,Teacher,141212,Sports,Florence
25924,42,Female,Artist,41715,Technology,Messina
25925,56,Female,Engineer,106496,Sports,Padua
25926,42,Female,Lawyer,131983,Technology,Venice
25927,66,Other,Doctor,34561,Finance,Modena
25928,66,Male,Doctor,86612,Politics,Brescia
25929,25,Other,Engineer,38105,Fashion,Brescia
25930,59,Male,Artist,121970,Finance,Catania
25931,40,Other,Engineer,90869,Sports,Palermo
25932,46,Female,Lawyer,51901,Sports,Brescia
25933,44,Other,Teacher,47433,Finance,Milan
25934,18,Female,Doctor,127267,Finance,Padua
25935,59,Other,Doctor,55271,Fashion,Reggio Calabria
25936,36,Female,Doctor,119906,Travel,Bari
25937,64,Other,Teacher,87103,Travel,Verona
25938,40,Male,Doctor,118609,Politics,Trieste
25939,41,Other,Artist,43844,Politics,Modena
25940,26,Female,Engineer,95050,Travel,Turin
25941,42,Other,Lawyer,73083,Fashion,Palermo
25942,60,Male,Engineer,57112,Travel,Padua
25943,55,Female,Engineer,84167,Sports,Padua
25944,64,Other,Doctor,56229,Politics,Taranto
25945,55,Other,Lawyer,141448,Finance,Genoa
25946,32,Female,Lawyer,101536,Sports,Venice
25947,26,Other,Doctor,49665,Technology,Taranto
25948,54,Other,Lawyer,91704,Travel,Genoa
25949,26,Other,Artist,104495,Politics,Bari
25950,69,Male,Engineer,52163,Travel,Verona
25951,64,Female,Engineer,32663,Fashion,Brescia
25952,64,Female,Engineer,76337,Travel,Taranto
25953,46,Female,Artist,44580,Fashion,Messina
25954,22,Male,Teacher,78766,Politics,Bari
25955,52,Other,Lawyer,46217,Politics,Naples
25956,39,Female,Doctor,68763,Finance,Bologna
25957,30,Female,Artist,129543,Sports,Florence
25958,41,Other,Engineer,20616,Travel,Turin
25959,23,Female,Doctor,31670,Politics,Bologna
25960,62,Other,Doctor,101613,Technology,Bologna
25961,63,Other,Teacher,128240,Sports,Naples
25962,64,Other,Lawyer,22424,Politics,Florence
25963,51,Other,Lawyer,43387,Travel,Parma
25964,34,Male,Teacher,25833,Politics,Messina
25965,23,Female,Engineer,77526,Technology,Parma
25966,52,Other,Unemployed,74131,Technology,Padua
25967,25,Other,Teacher,112957,Fashion,Reggio Calabria
25968,33,Male,Unemployed,37210,Travel,Milan
25969,63,Female,Teacher,40138,Technology,Taranto
25970,53,Other,Lawyer,70970,Sports,Taranto
25971,47,Female,Lawyer,104978,Travel,Florence
25972,59,Female,Doctor,144975,Sports,Milan
25973,35,Male,Engineer,45879,Sports,Messina
25974,61,Female,Artist,144832,Travel,Rome
25975,68,Other,Teacher,108281,Technology,Rome
25976,35,Other,Artist,37358,Politics,Naples
25977,56,Female,Engineer,105180,Finance,Messina
25978,30,Male,Lawyer,98863,Travel,Taranto
25979,36,Male,Artist,27115,Politics,Catania
25980,23,Other,Engineer,141100,Politics,Modena
25981,35,Male,Teacher,144266,Sports,Verona
25982,25,Male,Unemployed,28571,Politics,Bologna
25983,57,Other,Engineer,145130,Sports,Palermo
25984,55,Male,Unemployed,115244,Sports,Trieste
25985,28,Other,Unemployed,121372,Finance,Modena
25986,66,Female,Doctor,56826,Fashion,Brescia
25987,37,Other,Unemployed,128924,Technology,Turin
25988,61,Female,Doctor,104053,Technology,Bari
25989,31,Other,Teacher,78848,Sports,Rome
25990,42,Female,Teacher,122705,Sports,Padua
25991,59,Other,Engineer,36592,Sports,Florence
25992,62,Male,Lawyer,61589,Sports,Trieste
25993,38,Male,Lawyer,47388,Politics,Venice
25994,49,Female,Lawyer,86238,Fashion,Bologna
25995,42,Female,Engineer,34004,Sports,Brescia
25996,31,Female,Doctor,56590,Fashion,Bari
25997,53,Other,Teacher,37309,Politics,Milan
25998,45,Male,Artist,47099,Travel,Padua
25999,38,Other,Artist,43506,Finance,Catania
26000,64,Other,Lawyer,42162,Technology,Trieste
26001,37,Other,Doctor,86602,Technology,Naples
26002,31,Female,Engineer,147449,Finance,Reggio Calabria
26003,55,Other,Unemployed,23111,Finance,Modena
26004,44,Female,Doctor,26248,Sports,Messina
26005,40,Other,Engineer,20577,Finance,Palermo
26006,44,Female,Lawyer,24737,Technology,Genoa
26007,44,Female,Artist,113923,Finance,Venice
26008,58,Female,Lawyer,113816,Technology,Padua
26009,20,Female,Unemployed,77563,Finance,Reggio Calabria
26010,44,Other,Artist,116199,Sports,Genoa
26011,26,Other,Engineer,80194,Technology,Milan
26012,36,Other,Lawyer,91510,Travel,Verona
26013,23,Male,Unemployed,58410,Finance,Bologna
26014,47,Female,Artist,108703,Travel,Modena
26015,23,Male,Engineer,51769,Finance,Reggio Calabria
26016,36,Male,Engineer,139990,Politics,Modena
26017,21,Male,Teacher,94265,Travel,Bari
26018,69,Female,Doctor,71693,Technology,Taranto
26019,56,Female,Artist,25595,Technology,Verona
26020,57,Male,Engineer,44182,Sports,Padua
26021,52,Other,Engineer,137071,Sports,Palermo
26022,43,Other,Teacher,61934,Fashion,Padua
26023,68,Male,Artist,137493,Politics,Messina
26024,24,Other,Lawyer,83971,Fashion,Venice
26025,40,Female,Engineer,48797,Fashion,Padua
26026,49,Female,Unemployed,76817,Finance,Rome
26027,27,Female,Teacher,84835,Politics,Messina
26028,69,Male,Lawyer,68359,Technology,Rome
26029,20,Male,Teacher,100712,Sports,Florence
26030,27,Other,Lawyer,103713,Finance,Messina
26031,27,Male,Unemployed,145494,Politics,Brescia
26032,68,Other,Unemployed,101871,Travel,Catania
26033,60,Male,Engineer,85483,Travel,Trieste
26034,42,Female,Engineer,50183,Sports,Catania
26035,51,Other,Doctor,29314,Sports,Rome
26036,36,Female,Artist,143633,Travel,Verona
26037,21,Male,Doctor,85377,Sports,Naples
26038,18,Other,Artist,138151,Politics,Padua
26039,32,Other,Teacher,64318,Travel,Florence
26040,22,Female,Teacher,26934,Finance,Genoa
26041,66,Female,Doctor,71542,Politics,Bologna
26042,68,Other,Doctor,34434,Fashion,Milan
26043,34,Female,Unemployed,56810,Technology,Palermo
26044,63,Male,Artist,118503,Technology,Reggio Calabria
26045,64,Male,Artist,109004,Fashion,Reggio Calabria
26046,32,Other,Engineer,85230,Travel,Brescia
26047,63,Other,Unemployed,141446,Technology,Messina
26048,65,Female,Engineer,43877,Travel,Florence
26049,28,Other,Engineer,74611,Fashion,Palermo
26050,21,Other,Doctor,117394,Politics,Padua
26051,47,Other,Artist,133657,Fashion,Bari
26052,50,Male,Doctor,110870,Finance,Brescia
26053,56,Male,Doctor,132675,Politics,Reggio Calabria
26054,35,Female,Artist,53800,Politics,Taranto
26055,48,Other,Unemployed,97413,Travel,Naples
26056,48,Male,Artist,93933,Fashion,Bari
26057,33,Other,Doctor,119883,Finance,Padua
26058,63,Male,Engineer,99788,Technology,Palermo
26059,23,Other,Engineer,92741,Politics,Bari
26060,42,Male,Engineer,40582,Sports,Modena
26061,49,Female,Engineer,89215,Finance,Rome
26062,54,Male,Engineer,134369,Travel,Brescia
26063,57,Other,Artist,60614,Sports,Venice
26064,30,Female,Artist,82413,Politics,Padua
26065,63,Other,Unemployed,87995,Travel,Naples
26066,61,Male,Artist,125600,Politics,Genoa
26067,59,Male,Unemployed,143453,Finance,Reggio Calabria
26068,53,Male,Unemployed,123791,Politics,Padua
26069,40,Other,Unemployed,112918,Travel,Taranto
26070,33,Female,Unemployed,114245,Politics,Trieste
26071,20,Female,Teacher,71054,Technology,Padua
