user_id,survey_type,response
27811,Travel,Yes
27414,Politics,Yes
12533,Finance,No
2530,Travel,Yes
5348,Finance,No
17188,Sports,Yes
2449,Finance,No
9670,Finance,No
2961,Politics,No
7993,Sports,No
5110,Technology,No
18856,Fashion,Neutral
26609,Finance,Yes
2917,Politics,Yes
8599,Travel,Yes
10884,Sports,No
14341,Technology,No
16368,Finance,No
13359,Technology,Neutral
13169,Travel,No
19168,Fashion,Yes
27918,Finance,Neutral
5765,Politics,Neutral
12409,Travel,No
3662,Finance,Yes
22177,Travel,Yes
9971,Sports,Neutral
4242,Technology,Neutral
13618,Politics,Yes
19470,Fashion,Neutral
27092,Travel,Yes
29747,Finance,Neutral
22143,Politics,No
14078,Sports,Neutral
15270,Travel,Neutral
115,Politics,No
20998,Technology,No
10810,Technology,No
26213,Finance,No
11872,Fashion,No
2761,Fashion,Neutral
12147,Finance,Yes
6968,Finance,No
9338,Finance,Neutral
18686,Politics,Yes
26612,Politics,No
18228,Travel,Neutral
17305,Sports,No
28771,Politics,Yes
7941,Sports,Neutral
23820,Finance,No
11251,Fashion,Neutral
22750,Technology,No
9963,Fashion,Yes
8675,Fashion,Yes
11891,Politics,Neutral
10151,Travel,Yes
7654,Travel,No
13624,Fashion,Neutral
9427,Fashion,Neutral
20698,Travel,No
16202,Finance,Neutral
22243,Fashion,Neutral
20209,Sports,No
29536,Fashion,Neutral
20936,Politics,No
22785,Finance,Neutral
7052,Travel,Yes
386,Sports,Yes
25114,Travel,Neutral
4457,Politics,Yes
25712,Sports,Neutral
5950,Fashion,Yes
24108,Technology,Neutral
25054,Technology,Neutral
5075,Fashion,Neutral
26991,Travel,Neutral
3293,Travel,Yes
13527,Travel,Neutral
19719,Sports,Yes
10297,Sports,Neutral
18082,Travel,No
9325,Finance,No
16795,Fashion,Yes
5421,Sports,No
14435,Politics,Neutral
28673,Politics,Yes
6421,Sports,No
27863,Finance,Neutral
21494,Travel,Yes
25995,Politics,Neutral
9103,Technology,Yes
8696,Politics,Yes
19917,Sports,Neutral
1708,Finance,Neutral
10470,Fashion,Yes
22805,Travel,No
18012,Fashion,Neutral
20648,Technology,No
11556,Finance,Yes
22159,Sports,No
11710,Politics,No
12509,Travel,No
20534,Sports,Neutral
2096,Fashion,Neutral
24841,Finance,No
5429,Finance,Yes
17554,Fashion,Yes
23639,Travel,Neutral
7491,Fashion,No
2375,Politics,Neutral
14332,Finance,Neutral
23459,Politics,No
12705,Fashion,No
12265,Travel,No
26976,Travel,No
2233,Travel,Neutral
15626,Travel,Neutral
14227,Technology,Yes
22041,Technology,Neutral
15647,Politics,Yes
20273,Sports,No
29005,Sports,No
950,Fashion,Yes
28787,Politics,Neutral
18507,Finance,Neutral
848,Travel,Yes
26453,Sports,Neutral
25485,Technology,Yes
27489,Sports,Neutral
21424,Fashion,Neutral
7023,Finance,No
8236,Fashion,No
6334,Fashion,Neutral
9114,Fashion,No
27584,Technology,Neutral
721,Sports,Yes
10048,Travel,Yes
8460,Finance,Neutral
3903,Travel,Yes
18803,Finance,Yes
17997,Technology,Neutral
21107,Fashion,Neutral
21414,Technology,Yes
9013,Sports,Neutral
3804,Technology,No
23776,Travel,Neutral
24535,Politics,Yes
23130,Fashion,Neutral
3768,Finance,Yes
10447,Politics,No
24130,Fashion,No
12980,Finance,Neutral
2210,Finance,Neutral
24138,Sports,Yes
15616,Fashion,No
20364,Politics,Yes
6500,Travel,No
766,Politics,Neutral
25893,Fashion,Neutral
1053,Technology,Neutral
6430,Fashion,Neutral
4200,Politics,No
13003,Politics,No
792,Technology,No
25504,Travel,Neutral
9572,Fashion,No
2638,Sports,Neutral
19082,Politics,Neutral
24766,Fashion,Yes
20006,Sports,No
3925,Politics,No
20423,Politics,No
26454,Politics,Neutral
961,Politics,Neutral
14572,Politics,No
4654,Travel,No
15836,Politics,No
18826,Technology,Neutral
23628,Finance,No
6297,Travel,No
25407,Travel,No
27719,Fashion,Yes
28706,Technology,No
11742,Finance,No
15208,Fashion,Yes
15057,Travel,Yes
15265,Travel,Yes
27173,Finance,No
4860,Travel,No
22267,Politics,Yes
20914,Politics,No
22601,Technology,Neutral
8668,Fashion,Neutral
25203,Finance,Neutral
7903,Politics,Yes
12440,Finance,No
19652,Technology,No
24196,Sports,Yes
8111,Finance,No
26280,Travel,Yes
4425,Finance,No
1737,Finance,Neutral
4672,Sports,No
27123,Travel,No
19324,Travel,Yes
1413,Fashion,Yes
329,Technology,Yes
20122,Politics,No
20049,Sports,No
15321,Fashion,Yes
26531,Politics,Yes
11959,Fashion,No
14208,Politics,Yes
10769,Fashion,No
26454,Finance,No
26123,Finance,Yes
8820,Sports,Neutral
24736,Technology,Neutral
11560,Finance,No
15697,Travel,Neutral
22349,Travel,Yes
16368,Fashion,No
6482,Technology,Yes
29576,Sports,Neutral
22442,Travel,Yes
17124,Politics,Yes
19979,Politics,Neutral
24495,Fashion,No
21735,Fashion,Yes
1056,Politics,Neutral
9148,Travel,Neutral
19114,Finance,Yes
26341,Sports,Yes
25019,Fashion,Neutral
16212,Finance,Neutral
28357,Sports,Neutral
6406,Travel,No
29694,Travel,Yes
25365,Sports,Neutral
4112,Sports,No
20403,Finance,Neutral
14011,Fashion,Yes
24709,Politics,Neutral
25088,Sports,Neutral
4118,Sports,Neutral
22615,Politics,Yes
29364,Finance,Yes
18208,Finance,Yes
14322,Fashion,Neutral
18458,Sports,Neutral
7476,Technology,No
10609,Politics,No
12560,Travel,Yes
28380,Sports,Yes
25166,Technology,No
19755,Fashion,No
17915,Technology,Neutral
8250,Politics,Yes
26786,Technology,Neutral
6344,Finance,Yes
13883,Fashion,Yes
4445,Travel,Neutral
2084,Technology,Yes
27967,Travel,Neutral
1106,Technology,Neutral
28825,Sports,No
17167,Sports,No
27406,Finance,Neutral
18822,Fashion,Neutral
7444,Politics,Yes
4408,Fashion,Neutral
21517,Travel,No
28032,Travel,Yes
11839,Sports,Neutral
23990,Travel,Neutral
10239,Technology,Yes
17008,Politics,No
27494,Travel,Neutral
20678,Travel,Neutral
21355,Finance,Neutral
26529,Fashion,Yes
6720,Technology,Neutral
20976,Technology,No
11315,Finance,Yes
17059,Finance,No
18934,Sports,No
18575,Politics,Yes
29855,Technology,Yes
27588,Fashion,Neutral
20428,Travel,Neutral
8953,Travel,Neutral
22623,Finance,Neutral
29329,Finance,Yes
26017,Sports,Neutral
24674,Politics,Neutral
13438,Travel,No
4866,Finance,No
17500,Technology,Neutral
3607,Travel,No
9595,Fashion,No
10942,Finance,Yes
2374,Fashion,No
9521,Travel,No
19355,Technology,Yes
5509,Technology,No
20906,Travel,Neutral
12045,Politics,Yes
29993,Fashion,No
5004,Sports,Neutral
22385,Sports,No
5538,Fashion,No
15314,Sports,Yes
12092,Fashion,Neutral
21659,Finance,Neutral
28016,Finance,No
28089,Finance,Yes
12086,Finance,Yes
3348,Technology,Yes
11394,Sports,Neutral
19795,Finance,No
16764,Politics,No
1007,Travel,Neutral
28948,Technology,Neutral
8480,Fashion,No
25021,Sports,No
21639,Technology,No
23350,Fashion,No
11707,Finance,Neutral
13896,Technology,No
9874,Technology,No
19567,Technology,Neutral
19037,Travel,No
28286,Travel,Yes
19962,Fashion,No
29079,Politics,Neutral
11401,Sports,Yes
10539,Fashion,Yes
27629,Technology,Yes
7868,Politics,No
21347,Travel,Yes
7407,Travel,Yes
6004,Sports,No
6102,Sports,No
26245,Travel,Yes
3383,Sports,No
3084,Technology,Yes
13752,Finance,Yes
11067,Politics,Neutral
10882,Politics,Neutral
3273,Technology,Neutral
680,Technology,Yes
1886,Sports,Neutral
25437,Travel,Yes
20528,Travel,Neutral
22510,Finance,Neutral
27337,Politics,Yes
16778,Sports,Yes
29538,Finance,No
19828,Technology,No
27213,Technology,Neutral
29717,Fashion,No
22326,Travel,No
21418,Travel,Neutral
2897,Finance,Yes
17850,Travel,Yes
2137,Sports,Yes
10708,Travel,No
3657,Technology,Neutral
7112,Finance,Neutral
1403,Politics,Neutral
13801,Politics,Neutral
22506,Politics,Yes
19175,Fashion,Neutral
12565,Politics,No
4412,Sports,Neutral
26986,Sports,Yes
6131,Travel,Yes
24651,Finance,Yes
28219,Fashion,No
18090,Fashion,Yes
21803,Finance,Yes
6280,Technology,Neutral
16544,Technology,No
27618,Fashion,Yes
10633,Travel,No
9435,Travel,Neutral
25234,Travel,Neutral
28458,Politics,Neutral
15734,Politics,No
4683,Technology,Yes
27093,Finance,No
5487,Technology,Neutral
8428,Finance,Yes
9869,Politics,No
7122,Politics,Neutral
27907,Finance,No
4037,Travel,No
19239,Technology,Neutral
21815,Technology,No
4934,Sports,Neutral
17654,Sports,No
22571,Politics,Neutral
23001,Travel,Neutral
28726,Sports,Neutral
29771,Finance,Yes
4304,Finance,Neutral
12318,Finance,Neutral
21653,Technology,Neutral
24237,Fashion,No
20536,Finance,Neutral
27328,Fashion,No
29943,Technology,No
14271,Travel,No
14192,Technology,Yes
27829,Sports,No
5429,Travel,No
19239,Travel,Yes
78,Finance,Yes
9949,Finance,Yes
6120,Finance,Neutral
2821,Travel,Neutral
28643,Technology,No
27981,Fashion,Yes
14192,Politics,Yes
19062,Travel,Yes
29990,Technology,Neutral
10838,Sports,Neutral
9292,Sports,Yes
1794,Politics,Yes
4271,Fashion,Yes
3948,Technology,Neutral
18415,Politics,Yes
1444,Technology,Yes
24293,Sports,No
13532,Technology,Neutral
785,Finance,Neutral
21396,Technology,Neutral
21261,Politics,No
7248,Fashion,No
25027,Fashion,Neutral
19675,Travel,Yes
19218,Technology,Neutral
1403,Fashion,Yes
3418,Technology,Yes
28380,Technology,No
22796,Sports,Yes
27637,Sports,Neutral
24153,Fashion,Yes
10808,Politics,No
5924,Fashion,Yes
9180,Sports,Yes
19000,Fashion,Neutral
7984,Fashion,Neutral
16167,Technology,Yes
4053,Politics,Neutral
13707,Politics,No
6880,Travel,No
10158,Finance,No
3201,Fashion,Neutral
19815,Finance,Neutral
26415,Finance,Yes
19044,Politics,No
20960,Technology,Neutral
5606,Politics,Neutral
5553,Politics,No
20198,Travel,Yes
6040,Fashion,Yes
19770,Finance,Yes
6990,Technology,Neutral
84,Finance,Yes
7701,Politics,Neutral
838,Politics,No
28410,Politics,No
451,Technology,Neutral
2995,Fashion,Neutral
9592,Travel,Neutral
3782,Fashion,Neutral
17754,Technology,Neutral
14751,Technology,Yes
4543,Travel,No
25530,Politics,No
8899,Politics,Yes
10713,Travel,Yes
1163,Fashion,No
18193,Fashion,Yes
6255,Sports,No
830,Technology,No
2676,Travel,Neutral
29871,Politics,Neutral
5084,Fashion,Yes
3683,Sports,No
22627,Politics,Neutral
12891,Sports,Neutral
10632,Sports,Yes
17671,Travel,Yes
7993,Finance,Neutral
25944,Fashion,Neutral
8914,Fashion,No
578,Finance,Yes
17416,Politics,No
2743,Politics,Neutral
296,Fashion,No
9395,Finance,Yes
17050,Politics,Yes
655,Travel,No
12006,Sports,Neutral
22564,Fashion,No
8808,Travel,Neutral
2569,Finance,Yes
4821,Fashion,No
11190,Politics,Yes
21311,Finance,Yes
4543,Travel,Neutral
15312,Fashion,Yes
14598,Travel,No
3547,Travel,Yes
3677,Technology,No
19461,Finance,Neutral
12699,Travel,Yes
2657,Politics,Yes
23333,Politics,Neutral
3083,Travel,No
14053,Technology,Neutral
14762,Sports,Yes
18422,Finance,Neutral
14708,Politics,Neutral
19810,Travel,Neutral
19125,Sports,No
20377,Travel,Yes
14037,Politics,Yes
13934,Politics,No
24441,Politics,Yes
3205,Sports,Yes
20,Politics,No
14739,Finance,Neutral
9304,Sports,Neutral
27528,Travel,Yes
13268,Technology,No
13333,Technology,No
1180,Politics,Neutral
27402,Fashion,Yes
20543,Technology,Yes
9960,Finance,Neutral
19294,Sports,Yes
28942,Finance,No
23716,Politics,No
11470,Technology,Neutral
13130,Politics,No
20683,Politics,Yes
8010,Sports,No
15123,Travel,Neutral
20236,Fashion,Yes
16584,Politics,Neutral
2904,Fashion,No
29926,Fashion,Yes
9633,Fashion,Neutral
17074,Travel,No
16004,Technology,No
25306,Technology,Neutral
10458,Travel,Neutral
3506,Travel,Yes
29504,Technology,Neutral
18246,Technology,No
967,Fashion,No
28242,Politics,No
7825,Technology,No
15838,Travel,Yes
12214,Travel,Yes
25891,Travel,Yes
27677,Fashion,Neutral
10758,Travel,No
19839,Fashion,No
13786,Finance,Yes
12975,Politics,Neutral
1133,Fashion,Yes
14100,Sports,No
21403,Travel,Yes
18974,Technology,No
11855,Sports,Yes
5988,Technology,Yes
1791,Technology,Yes
9890,Politics,Neutral
11343,Politics,Yes
3733,Sports,No
25665,Finance,Yes
25835,Travel,Yes
13271,Travel,Yes
6160,Fashion,Neutral
20998,Travel,No
21009,Technology,No
18459,Sports,Neutral
4382,Sports,Yes
9751,Travel,Neutral
29402,Fashion,Yes
15726,Sports,No
5695,Finance,Neutral
7467,Finance,Yes
3751,Travel,No
21912,Politics,Yes
3078,Finance,No
23725,Sports,Neutral
5655,Technology,No
29795,Sports,No
7221,Fashion,Neutral
13916,Fashion,Yes
1294,Politics,Neutral
18230,Politics,Yes
16179,Finance,Yes
19621,Politics,Yes
2101,Finance,No
19416,Finance,No
4490,Fashion,Yes
29088,Politics,Neutral
20552,Sports,Neutral
25876,Politics,Neutral
12095,Fashion,No
26668,Sports,Neutral
13127,Technology,Neutral
7811,Sports,No
6229,Sports,Neutral
3836,Finance,Neutral
20820,Politics,Neutral
4450,Technology,Neutral
25195,Technology,Yes
28543,Technology,No
26774,Travel,Neutral
28461,Sports,Neutral
29797,Technology,No
6129,Travel,No
1927,Sports,Yes
20197,Fashion,Neutral
24000,Fashion,Yes
3575,Fashion,Neutral
16399,Fashion,Neutral
22858,Finance,Yes
7286,Travel,Yes
19630,Politics,Yes
12544,Fashion,Yes
18450,Sports,No
10204,Politics,No
18349,Fashion,No
792,Travel,Yes
18286,Finance,Neutral
2712,Politics,No
6607,Politics,No
18337,Finance,No
12692,Finance,No
16573,Sports,Neutral
20452,Politics,No
10592,Finance,Neutral
1366,Technology,No
18152,Fashion,No
12236,Sports,Neutral
12319,Politics,Neutral
4603,Travel,Neutral
2861,Fashion,No
987,Travel,No
21869,Sports,Neutral
7022,Travel,Neutral
20014,Travel,Yes
28687,Technology,Yes
6580,Sports,Neutral
25715,Fashion,Neutral
1109,Sports,Neutral
9761,Politics,No
11702,Finance,Yes
2600,Travel,No
6027,Technology,Yes
27457,Fashion,Neutral
13479,Sports,Yes
4863,Finance,Neutral
22484,Sports,Neutral
7410,Finance,Yes
1795,Technology,Neutral
26189,Politics,No
23334,Travel,Yes
1779,Finance,Neutral
3168,Travel,Yes
4424,Politics,No
1933,Politics,No
21245,Technology,No
22437,Finance,Yes
6492,Finance,No
8183,Travel,No
20342,Technology,No
28629,Politics,Yes
21306,Politics,Yes
5960,Sports,Yes
13867,Politics,No
25643,Technology,No
20348,Politics,Yes
22881,Technology,No
20432,Sports,Neutral
8930,Politics,Neutral
22931,Technology,No
25416,Travel,Neutral
7934,Travel,Neutral
4156,Sports,Yes
7593,Travel,Neutral
2106,Travel,No
25129,Travel,No
6384,Travel,No
7467,Politics,Neutral
20424,Fashion,Neutral
407,Fashion,Yes
18393,Sports,Neutral
5699,Fashion,Yes
3734,Finance,Neutral
5420,Finance,No
23933,Technology,No
23527,Technology,Yes
25818,Fashion,Neutral
26375,Politics,Neutral
8045,Finance,Yes
24001,Travel,Yes
12957,Politics,No
21662,Finance,Yes
10776,Politics,Yes
13104,Finance,Yes
23882,Sports,No
1825,Politics,No
3437,Sports,No
17613,Sports,Neutral
26420,Finance,Neutral
14474,Travel,No
28691,Politics,No
20969,Fashion,Neutral
27551,Politics,Yes
11992,Finance,Yes
5103,Travel,No
18556,Travel,No
18037,Travel,No
25854,Travel,Yes
23613,Sports,Neutral
28564,Politics,Neutral
16867,Travel,Neutral
13681,Fashion,Yes
28142,Technology,Yes
25873,Finance,Neutral
12967,Finance,Neutral
13055,Sports,No
9287,Technology,No
2926,Finance,Neutral
27205,Finance,Yes
20928,Finance,Neutral
18190,Fashion,Yes
6653,Politics,Yes
7296,Travel,Yes
14116,Politics,Neutral
9001,Fashion,Yes
12733,Travel,Yes
2290,Finance,Neutral
5107,Finance,No
19436,Fashion,No
16197,Travel,No
24000,Finance,Yes
20243,Finance,Yes
1256,Politics,No
6436,Finance,Neutral
29136,Politics,No
26344,Politics,No
25681,Technology,No
19609,Sports,Yes
26566,Travel,Yes
12455,Finance,No
5850,Sports,No
8541,Travel,Neutral
20953,Travel,Yes
9749,Technology,Neutral
1315,Sports,No
17968,Sports,Neutral
24067,Finance,Yes
18254,Finance,No
12278,Travel,Yes
28312,Sports,Neutral
10660,Technology,Neutral
12790,Technology,Neutral
3058,Finance,Yes
22266,Travel,No
29831,Technology,No
10772,Finance,No
7743,Politics,Neutral
7539,Travel,Neutral
15123,Finance,No
16647,Politics,No
19056,Finance,Yes
946,Finance,Neutral
27049,Sports,Neutral
6491,Fashion,Neutral
21068,Fashion,Neutral
29738,Sports,Yes
23023,Fashion,No
15984,Technology,No
22130,Sports,Neutral
4365,Sports,Neutral
23931,Fashion,Neutral
14274,Politics,Neutral
24843,Travel,No
19367,Sports,Neutral
19118,Sports,Neutral
22937,Sports,Yes
9772,Finance,No
6789,Travel,Neutral
5174,Fashion,Yes
10897,Travel,Yes
2314,Travel,Neutral
20608,Technology,Yes
4247,Politics,Yes
20933,Sports,Yes
13469,Politics,No
3799,Finance,Neutral
24214,Politics,Yes
665,Travel,No
10726,Technology,No
20242,Fashion,Yes
3526,Sports,No
18130,Finance,No
3805,Fashion,Yes
9978,Sports,No
15463,Technology,No
10558,Finance,No
23783,Sports,No
5327,Sports,Neutral
3384,Politics,Yes
7906,Finance,Neutral
258,Travel,Neutral
6089,Technology,No
12614,Sports,No
28176,Fashion,Neutral
28372,Finance,No
17015,Politics,Yes
15697,Sports,No
13054,Travel,Yes
26894,Politics,No
7073,Fashion,Neutral
3310,Technology,No
5948,Sports,No
26013,Politics,Yes
24597,Travel,Yes
1456,Travel,Neutral
13116,Travel,No
14410,Finance,Yes
23475,Politics,Yes
17584,Politics,Neutral
9550,Fashion,No
23974,Politics,Yes
18383,Travel,Neutral
10469,Technology,Yes
23112,Finance,No
18968,Finance,Neutral
10140,Travel,No
20126,Finance,Yes
29395,Politics,No
5339,Technology,Neutral
4880,Travel,Neutral
20640,Politics,No
12595,Finance,Yes
26447,Travel,Neutral
25122,Travel,No
10371,Fashion,Neutral
4820,Politics,Yes
3621,Finance,No
25166,Politics,Yes
23444,Travel,Yes
17177,Fashion,No
19198,Travel,Yes
23203,Finance,Yes
12749,Technology,Yes
4048,Sports,Yes
987,Fashion,Yes
9534,Sports,Yes
5426,Travel,Neutral
10234,Travel,Neutral
12128,Sports,No
4304,Finance,Yes
4393,Travel,Yes
16765,Travel,Neutral
12605,Finance,Yes
9003,Technology,No
12552,Politics,Neutral
8869,Travel,No
12523,Fashion,No
9972,Fashion,Yes
17780,Sports,No
5525,Finance,No
18253,Sports,Neutral
28721,Politics,No
22749,Travel,No
1793,Technology,Neutral
6346,Finance,No
29350,Fashion,Yes
16785,Politics,No
28525,Technology,Yes
23431,Fashion,Neutral
27679,Sports,Neutral
14190,Politics,Neutral
23981,Finance,Neutral
27346,Travel,No
13627,Finance,Yes
19343,Travel,No
23599,Fashion,No
24023,Sports,No
6775,Fashion,Yes
1516,Politics,No
12796,Travel,Yes
6017,Fashion,Neutral
15851,Travel,No
19745,Finance,No
7220,Travel,No
4702,Fashion,No
24325,Finance,No
24993,Finance,No
28373,Sports,Yes
7415,Sports,No
20755,Sports,Neutral
1889,Finance,Yes
16694,Fashion,No
5566,Sports,Yes
11854,Politics,Neutral
11515,Politics,Neutral
26562,Finance,Neutral
8162,Politics,No
22358,Politics,Neutral
24808,Technology,Neutral
29092,Finance,Yes
23676,Fashion,No
27125,Travel,Yes
4658,Travel,Neutral
25049,Technology,Yes
12698,Travel,Yes
5797,Technology,Neutral
8353,Travel,No
4181,Politics,Yes
4634,Travel,Neutral
18118,Fashion,No
12018,Technology,Yes
27012,Politics,Neutral
10218,Sports,No
20949,Technology,Yes
20745,Finance,Neutral
10133,Technology,No
12020,Technology,Neutral
487,Fashion,Neutral
4582,Technology,No
14,Finance,Yes
19256,Sports,No
7200,Politics,No
18996,Travel,Yes
18497,Travel,Yes
11943,Fashion,Neutral
23134,Technology,Neutral
23302,Finance,Neutral
4110,Sports,Yes
7539,Sports,Neutral
12539,Sports,Yes
792,Technology,Yes
19735,Travel,No
6243,Travel,Neutral
9237,Finance,Yes
28266,Sports,Yes
5316,Politics,Neutral
11030,Finance,Neutral
13199,Politics,Yes
28187,Travel,Yes
8549,Politics,No
4867,Sports,No
14928,Fashion,Neutral
7452,Travel,No
8165,Travel,No
16824,Fashion,Neutral
12327,Sports,No
21477,Technology,Yes
25070,Travel,Yes
17486,Fashion,Yes
3030,Travel,Yes
23283,Finance,Neutral
16502,Finance,Yes
4745,Politics,Neutral
9164,Sports,Neutral
14635,Travel,No
6337,Fashion,Neutral
29803,Fashion,No
9108,Fashion,Yes
3846,Technology,Neutral
15180,Politics,Yes
3182,Finance,Neutral
27864,Finance,Neutral
27717,Travel,No
13717,Politics,Yes
17975,Sports,Yes
1598,Politics,Neutral
26082,Politics,No
13041,Politics,Neutral
22503,Technology,Neutral
3478,Finance,Yes
17941,Technology,No
2351,Sports,No
17653,Travel,Yes
21759,Sports,Neutral
20488,Sports,Neutral
25321,Travel,Neutral
15651,Finance,Yes
27475,Fashion,No
29370,Sports,Yes
16892,Travel,Neutral
11948,Sports,Yes
27740,Sports,No
1820,Technology,Neutral
17087,Sports,Neutral
28432,Technology,Yes
2172,Sports,Neutral
24750,Sports,Neutral
9197,Fashion,Yes
6786,Technology,No
26614,Travel,Neutral
16930,Sports,Yes
26961,Travel,Neutral
2,Travel,Yes
8360,Fashion,Yes
19474,Finance,No
19001,Fashion,No
13805,Technology,Yes
11310,Finance,Neutral
28613,Sports,Yes
19940,Finance,No
9809,Sports,Yes
9152,Fashion,Neutral
15511,Sports,Yes
18452,Sports,No
20783,Finance,Yes
17067,Politics,Neutral
26624,Travel,No
7921,Finance,Yes
28959,Finance,No
5189,Fashion,Yes
20909,Sports,Neutral
19776,Technology,Yes
22685,Sports,Yes
23117,Technology,No
15724,Travel,No
29349,Sports,Yes
29254,Politics,Neutral
28563,Fashion,No
20366,Finance,No
7543,Finance,Yes
18171,Travel,No
27350,Finance,Yes
7170,Politics,No
6906,Travel,Neutral
16095,Politics,No
15690,Technology,Yes
20181,Politics,Neutral
24836,Politics,Neutral
2048,Fashion,Yes
13762,Travel,Yes
21656,Travel,Yes
26677,Travel,Yes
3600,Politics,Yes
16702,Finance,Neutral
4034,Sports,Yes
6558,Fashion,Yes
21013,Travel,No
13536,Politics,Yes
17867,Travel,Yes
23842,Politics,No
28486,Fashion,Yes
5384,Fashion,Neutral
26633,Travel,No
5623,Politics,Neutral
24108,Technology,Neutral
5794,Technology,No
15631,Sports,Yes
4509,Finance,No
1695,Fashion,Neutral
8779,Finance,Neutral
11123,Finance,Yes
16124,Travel,No
27076,Sports,No
14624,Technology,Neutral
6097,Sports,Neutral
9170,Finance,Neutral
7417,Technology,Yes
14603,Travel,Neutral
17435,Travel,No
23093,Politics,Neutral
13061,Technology,Neutral
8045,Technology,Neutral
11968,Technology,Yes
21769,Technology,No
518,Travel,Yes
7204,Travel,Neutral
28995,Fashion,Neutral
29830,Fashion,No
4875,Fashion,Yes
16775,Fashion,Yes
15677,Technology,Yes
23508,Technology,Yes
25976,Travel,No
23902,Politics,No
14944,Fashion,Yes
9427,Travel,No
5984,Technology,Neutral
18388,Travel,Yes
13721,Sports,Neutral
25001,Travel,No
2437,Finance,Neutral
10063,Sports,Neutral
4950,Travel,Yes
7224,Technology,Yes
22539,Finance,No
3894,Fashion,Neutral
3583,Travel,Neutral
21992,Finance,Neutral
21454,Finance,No
11310,Finance,Neutral
17343,Technology,Yes
19994,Finance,No
5396,Finance,Neutral
15337,Politics,Neutral
27403,Technology,No
23634,Fashion,Yes
27189,Politics,No
23460,Finance,Yes
26156,Politics,No
14934,Travel,No
28421,Politics,No
17643,Fashion,Yes
6822,Politics,Neutral
11992,Finance,Neutral
28125,Finance,Neutral
2202,Finance,Yes
12325,Travel,No
18899,Technology,Yes
21916,Politics,Neutral
4803,Technology,Neutral
3402,Sports,No
11038,Fashion,Neutral
21330,Sports,No
8070,Finance,Yes
156,Sports,Yes
11059,Travel,Yes
1372,Technology,Neutral
9563,Politics,Neutral
27221,Travel,Yes
21979,Technology,Neutral
9376,Finance,Neutral
10078,Fashion,Neutral
18934,Technology,Yes
5144,Sports,Yes
29784,Fashion,No
5957,Sports,Neutral
17453,Sports,Neutral
9512,Fashion,Yes
11756,Travel,No
24549,Finance,Yes
1543,Sports,Yes
17730,Travel,Neutral
14295,Politics,No
19141,Travel,Yes
11154,Fashion,Yes
18114,Technology,No
21101,Fashion,Neutral
18728,Fashion,Yes
28483,Sports,Yes
7689,Fashion,Yes
20333,Sports,No
13831,Fashion,No
9125,Technology,Neutral
1727,Finance,No
2295,Finance,Neutral
21542,Technology,Neutral
25169,Politics,Neutral
22652,Fashion,Yes
10628,Technology,Neutral
3550,Technology,Yes
27079,Travel,Yes
14602,Finance,Yes
24692,Travel,No
1285,Finance,No
10423,Sports,No
22237,Finance,Neutral
21745,Politics,No
5327,Fashion,Neutral
149,Technology,No
23472,Fashion,No
1999,Travel,Yes
2153,Politics,No
17686,Politics,Neutral
15425,Fashion,No
2645,Sports,Yes
5836,Fashion,Neutral
22576,Fashion,Yes
22736,Sports,Yes
10230,Travel,Neutral
10531,Fashion,Yes
5004,Politics,Neutral
2644,Travel,No
6243,Technology,No
14706,Fashion,No
14933,Politics,Neutral
5083,Travel,Yes
16221,Travel,No
14033,Fashion,Neutral
26103,Finance,No
756,Travel,Neutral
5232,Politics,Yes
8502,Finance,No
4408,Finance,Yes
1954,Fashion,No
3141,Politics,No
12845,Travel,Yes
2943,Travel,Neutral
29110,Fashion,Neutral
8417,Technology,Yes
24069,Finance,Yes
12557,Politics,Yes
28284,Sports,Neutral
499,Fashion,Neutral
29757,Finance,Yes
12356,Technology,Yes
18186,Technology,Yes
5665,Politics,Yes
562,Finance,No
15508,Technology,Neutral
20091,Technology,Neutral
24964,Fashion,Neutral
19216,Finance,Yes
8715,Fashion,Yes
8340,Technology,Neutral
20960,Finance,Neutral
14240,Technology,Yes
6795,Sports,No
5200,Travel,Yes
14675,Travel,Neutral
4241,Finance,No
18018,Travel,Yes
16213,Fashion,Yes
19672,Politics,Yes
17969,Sports,Yes
11731,Technology,No
9540,Technology,No
4950,Politics,Yes
25199,Finance,Yes
22852,Technology,Neutral
11233,Technology,Yes
28024,Finance,Neutral
2759,Fashion,No
25662,Politics,Neutral
26743,Politics,No
25994,Sports,Neutral
19232,Politics,No
26623,Sports,Yes
3386,Sports,No
13146,Finance,Yes
15509,Technology,No
18840,Politics,Neutral
20964,Finance,Neutral
8122,Politics,No
12903,Sports,No
16977,Finance,Neutral
1564,Politics,No
11343,Technology,Neutral
6306,Travel,Yes
5440,Travel,No
4220,Fashion,Yes
13580,Finance,Yes
14507,Finance,Yes
19340,Finance,Yes
18126,Politics,Neutral
504,Travel,Neutral
3364,Politics,Yes
9478,Politics,Yes
19292,Politics,Yes
25075,Technology,Neutral
20754,Technology,Neutral
19354,Sports,Neutral
25546,Technology,Neutral
20704,Finance,No
13691,Politics,No
2980,Technology,Neutral
27721,Politics,Yes
6708,Fashion,Yes
3565,Fashion,Neutral
7949,Sports,Neutral
21022,Travel,Neutral
2225,Finance,No
9581,Technology,Yes
21780,Finance,Yes
16903,Travel,No
17200,Finance,No
21299,Finance,Neutral
